Energy,CCDF
9486695.65993402,0.261410788381743
9489883.50153265,0.259336099585062
9501158.50996678,0.257261410788382
9540275.76806398,0.255186721991701
9552179.5449711,0.253112033195021
9557506.75720639,0.25103734439834
9559020.65710686,0.24896265560166
9561755.35304997,0.246887966804979
9564123.24674923,0.244813278008299
9572447.03252289,0.242738589211618
9578860.47768364,0.240663900414938
9583230.38277657,0.238589211618257
9594430.77770049,0.236514522821577
9615764.54943281,0.234439834024896
9617731.89489107,0.232365145228216
9621098.35448072,0.230290456431535
9621696.26788617,0.228215767634855
9628941.59699606,0.226141078838174
9645017.28385686,0.224066390041494
9661840.19117295,0.221991701244813
9669022.21288525,0.219917012448133
9674046.02018043,0.217842323651452
9684854.65232395,0.215767634854772
9685670.89682206,0.213692946058091
9688838.54259651,0.211618257261411
9701360.19560194,0.20954356846473
9721828.64415789,0.20746887966805
9736594.0422774,0.205394190871369
9746010.83437583,0.203319502074689
9747858.01732023,0.201244813278008
9772726.14144518,0.199170124481328
9792445.4352795,0.197095435684647
9803933.93143701,0.195020746887967
9807798.48243871,0.192946058091286
9825136.6671209,0.190871369294606
9826912.90705289,0.188796680497925
9828643.98296371,0.186721991701245
9830230.14640112,0.184647302904564
9842658.06162316,0.182572614107884
9859139.48664667,0.180497925311203
9876117.46830511,0.178423236514523
9903135.65253416,0.176348547717842
9903687.1298033,0.174273858921162
9913334.36548459,0.172199170124481
9925262.27126483,0.170124481327801
9944370.14045517,0.16804979253112
9945144.06815699,0.16597510373444
9971820.37553181,0.163900414937759
9983863.13743225,0.161825726141079
9986668.86594363,0.159751037344398
9987831.2240675,0.157676348547718
9999506.17617774,0.155601659751037
10003127.7511266,0.153526970954357
10008196.3010114,0.151452282157676
10025620.7732858,0.149377593360996
10045056.4810453,0.147302904564315
10057024.2998783,0.145228215767635
10076103.6499512,0.143153526970954
10078064.0823833,0.141078838174274
10098141.090016,0.139004149377593
10108807.6540208,0.136929460580913
10109645.56507,0.134854771784232
10110903.5505176,0.132780082987552
10120454.0480248,0.130705394190871
10172012.3604058,0.128630705394191
10176528.2093661,0.12655601659751
10181852.4957694,0.12448132780083
10194562.7662482,0.122406639004149
